Date time,indoorRH (%),outdoorRH(%)
2018-01-12T22:00:00Z,41.25 ,99
2018-01-12T22:30:00Z,40.78 ,99.4
2018-01-12T23:00:00Z,40.26 ,99.4
2018-01-12T23:30:00Z,39.57 ,99.1
2018-01-13T00:00:00Z,39.36 ,98.4
2018-01-13T00:30:00Z,39.04 ,98.2
2018-01-13T01:00:00Z,38.62 ,97.8
2018-01-13T01:30:00Z,38.21 ,97.1
2018-01-13T02:00:00Z,37.84 ,96.4
2018-01-13T02:30:00Z,37.30 ,95.7
2018-01-13T03:00:00Z,36.76 ,95.2
2018-01-13T03:30:00Z,35.79 ,96
2018-01-13T04:00:00Z,35.66 ,96.8
2018-01-13T04:30:00Z,35.28 ,96.4
2018-01-13T05:00:00Z,34.45 ,93.6
2018-01-13T05:30:00Z,33.66 ,93
2018-01-13T06:00:00Z,33.31 ,94.4
2018-01-13T06:30:00Z,32.88 ,96.5
2018-01-13T07:00:00Z,32.47 ,96.6
2018-01-13T07:30:00Z,31.85 ,96.6
2018-01-13T08:00:00Z,31.41 ,96.6
2018-01-13T08:30:00Z,30.91 ,94.2
2018-01-13T09:00:00Z,30.40 ,94.9
2018-01-13T09:30:00Z,30.08 ,94.7
2018-01-13T10:00:00Z,29.85 ,91.1
2018-01-13T10:30:00Z,29.43 ,91.2
2018-01-13T11:00:00Z,29.25 ,89.4
2018-01-13T11:30:00Z,28.90 ,88.3
2018-01-13T12:00:00Z,28.65 ,87.4
2018-01-13T12:30:00Z,28.31 ,86.3
2018-01-13T13:00:00Z,27.96 ,86.3
2018-01-13T13:30:00Z,27.31 ,84.7
2018-01-13T14:00:00Z,26.66 ,83.8
2018-01-13T14:30:00Z,25.91 ,82.8
2018-01-13T15:00:00Z,25.12 ,81.3
2018-01-13T15:30:00Z,24.35 ,80.5
2018-01-13T16:00:00Z,23.65 ,76.3
2018-01-13T16:30:00Z,23.45 ,73.7
2018-01-13T17:00:00Z,23.15 ,70.7
2018-01-13T17:30:00Z,23.15 ,68.6
2018-01-13T18:00:00Z,23.06 ,66.3
2018-01-13T18:30:00Z,22.75 ,63.5
2018-01-13T19:00:00Z,22.46 ,63
2018-01-13T19:30:00Z,22.06 ,64.5
2018-01-13T20:00:00Z,21.89 ,66.8
2018-01-13T20:30:00Z,21.71 ,67.9
2018-01-13T21:00:00Z,21.33 ,70.6
2018-01-13T21:30:00Z,21.31 ,70.2
2018-01-13T22:00:00Z,21.15 ,71.4
2018-01-13T22:30:00Z,21.00 ,71.7
2018-01-13T23:00:00Z,21.00 ,71.4
2018-01-13T23:30:00Z,20.83 ,71.4
2018-01-14T00:00:00Z,20.67 ,72.9
2018-01-14T00:30:00Z,20.76 ,77.2
2018-01-14T01:00:00Z,20.96 ,79.7
2018-01-14T01:30:00Z,21.08 ,80.7
2018-01-14T02:00:00Z,21.13 ,80.2
2018-01-14T02:30:00Z,21.26 ,79.8
2018-01-14T03:00:00Z,21.26 ,78.5
2018-01-14T03:30:00Z,21.33 ,78
2018-01-14T04:00:00Z,21.26 ,78.3
2018-01-14T04:30:00Z,21.24 ,78.9
2018-01-14T05:00:00Z,21.14 ,78.6
2018-01-14T05:30:00Z,21.09 ,77.7
2018-01-14T06:00:00Z,20.98 ,78.4
2018-01-14T06:30:00Z,20.88 ,78.8
2018-01-14T07:00:00Z,20.78 ,79.2
2018-01-14T07:30:00Z,20.76 ,78.8
2018-01-14T08:00:00Z,20.61 ,79.4
2018-01-14T08:30:00Z,20.56 ,79.9
2018-01-14T09:00:00Z,20.48 ,79.3
2018-01-14T09:30:00Z,20.46 ,79.9
2018-01-14T10:00:00Z,20.39 ,81.2
2018-01-14T10:30:00Z,20.28 ,84.2
2018-01-14T11:00:00Z,20.26 ,84.4
2018-01-14T11:30:00Z,20.15 ,84.2
2018-01-14T12:00:00Z,20.08 ,83.8
2018-01-14T12:30:00Z,20.05 ,84.1
2018-01-14T13:00:00Z,19.91 ,83.8
2018-01-14T13:30:00Z,19.55 ,81.3
2018-01-14T14:00:00Z,19.33 ,80.8
2018-01-14T14:30:00Z,19.02 ,76.1
2018-01-14T15:00:00Z,18.69 ,74.2
2018-01-14T15:30:00Z,18.34 ,71.2
2018-01-14T16:00:00Z,18.06 ,67.7
2018-01-14T16:30:00Z,18.08 ,62.3
2018-01-14T17:00:00Z,18.11 ,60.5
2018-01-14T17:30:00Z,17.90 ,57.2
2018-01-14T18:00:00Z,17.90 ,54.8
2018-01-14T18:30:00Z,17.88 ,55.2
2018-01-14T19:00:00Z,17.75 ,55.1
2018-01-14T19:30:00Z,17.63 ,55.2
2018-01-14T20:00:00Z,17.58 ,56.6
2018-01-14T20:30:00Z,17.53 ,56.2
2018-01-14T21:00:00Z,17.43 ,55.9
2018-01-14T21:30:00Z,17.38 ,57.7
2018-01-14T22:00:00Z,17.23 ,59.2
2018-01-14T22:30:00Z,17.12 ,61.3
2018-01-14T23:00:00Z,16.99 ,64.1
2018-01-14T23:30:00Z,16.92 ,66.3
2018-01-15T00:00:00Z,16.89 ,65.5
2018-01-15T00:30:00Z,16.87 ,65.5
2018-01-15T01:00:00Z,17.06 ,65.9
2018-01-15T01:30:00Z,17.30 ,67.2
2018-01-15T02:00:00Z,17.50 ,67
2018-01-15T02:30:00Z,17.63 ,67.5
2018-01-15T03:00:00Z,17.68 ,67.7
2018-01-15T03:30:00Z,17.73 ,67.1
2018-01-15T04:00:00Z,17.80 ,66.3
2018-01-15T04:30:00Z,17.80 ,65.5
2018-01-15T05:00:00Z,17.70 ,66.1
2018-01-15T05:30:00Z,17.65 ,67.1
2018-01-15T06:00:00Z,17.60 ,67.4
2018-01-15T06:30:00Z,17.63 ,68.5
2018-01-15T07:00:00Z,17.61 ,70
2018-01-15T07:30:00Z,17.60 ,70.9
2018-01-15T08:00:00Z,17.61 ,70.7
2018-01-15T08:30:00Z,17.61 ,69
2018-01-15T09:00:00Z,17.55 ,68.3
2018-01-15T09:30:00Z,17.53 ,69.3
2018-01-15T10:00:00Z,17.53 ,71.5
2018-01-15T10:30:00Z,17.53 ,73.7
2018-01-15T11:00:00Z,17.55 ,73.6
2018-01-15T11:30:00Z,17.53 ,72.1
2018-01-15T12:00:00Z,17.53 ,69.3
2018-01-15T12:30:00Z,17.33 ,68.2
2018-01-15T13:00:00Z,17.07 ,67.1
2018-01-15T13:30:00Z,16.87 ,67.3
2018-01-15T14:00:00Z,16.72 ,66.5
2018-01-15T14:30:00Z,16.62 ,65.5
2018-01-15T15:00:00Z,16.42 ,64.6
2018-01-15T15:30:00Z,16.24 ,63.2
2018-01-15T16:00:00Z,16.19 ,62.6
2018-01-15T16:30:00Z,16.16 ,72.7
2018-01-15T17:00:00Z,16.17 ,78.8
2018-01-15T17:30:00Z,16.26 ,76.8
2018-01-15T18:00:00Z,16.49 ,74
2018-01-15T18:30:00Z,16.64 ,75.8
2018-01-15T19:00:00Z,16.77 ,74.4
2018-01-15T19:30:00Z,16.94 ,73
2018-01-15T20:00:00Z,17.02 ,72.2
2018-01-15T20:30:00Z,17.20 ,80.4
2018-01-15T21:00:00Z,17.28 ,85
2018-01-15T21:30:00Z,17.43 ,88
2018-01-15T22:00:00Z,17.43 ,90.6
2018-01-15T22:30:00Z,17.57 ,91.8
2018-01-15T23:00:00Z,17.75 ,92.7
2018-01-15T23:30:00Z,17.80 ,93
2018-01-16T00:00:00Z,18.06 ,93.6
2018-01-16T00:30:00Z,18.15 ,93.9
2018-01-16T01:00:00Z,18.33 ,94
2018-01-16T01:30:00Z,18.56 ,94.3
2018-01-16T02:00:00Z,18.94 ,93.5
2018-01-16T02:30:00Z,19.19 ,92.9
2018-01-16T03:00:00Z,19.41 ,92.4
2018-01-16T03:30:00Z,19.67 ,91.6
2018-01-16T04:00:00Z,19.82 ,91
2018-01-16T04:30:00Z,20.02 ,90.7
2018-01-16T05:00:00Z,20.12 ,91.3
2018-01-16T05:30:00Z,20.30 ,92.32
2018-01-16T06:00:00Z,20.43 ,93.2
2018-01-16T06:30:00Z,20.51 ,93.5
2018-01-16T07:00:00Z,20.68 ,92.9
2018-01-16T07:30:00Z,20.78 ,92.4
2018-01-16T08:00:00Z,20.93 ,91
2018-01-16T08:30:00Z,21.11 ,91.4
2018-01-16T09:00:00Z,21.23 ,91.2
2018-01-16T09:30:00Z,21.34 ,90.9
2018-01-16T10:00:00Z,21.39 ,91.8
2018-01-16T10:30:00Z,21.44 ,92.6
2018-01-16T11:00:00Z,21.51 ,91.8
2018-01-16T11:30:00Z,21.56 ,92.5
2018-01-16T12:00:00Z,21.61 ,93.5
2018-01-16T12:30:00Z,21.59 ,93.9
2018-01-16T13:00:00Z,21.36 ,94.3
2018-01-16T13:30:00Z,21.06 ,94.5
2018-01-16T14:00:00Z,20.98 ,94.1
2018-01-16T14:30:00Z,21.20 ,94.4
2018-01-16T15:00:00Z,21.55 ,93.5
2018-01-16T15:30:00Z,22.13 ,90.8
2018-01-16T16:00:00Z,22.70 ,88.9
2018-01-16T16:30:00Z,22.71 ,90.3
2018-01-16T17:00:00Z,23.12 ,88.5
2018-01-16T17:30:00Z,23.10 ,90.5
2018-01-16T18:00:00Z,23.21 ,91.2
2018-01-16T18:30:00Z,22.74 ,90.9
2018-01-16T19:00:00Z,22.40 ,91
2018-01-16T19:30:00Z,22.37 ,93
2018-01-16T20:00:00Z,23.55 ,91.7
2018-01-16T20:30:00Z,23.81 ,91.7
2018-01-16T21:00:00Z,23.29 ,90.1
2018-01-16T21:30:00Z,22.67 ,88.6
2018-01-16T22:00:00Z,22.06 ,89.4
2018-01-16T22:30:00Z,21.89 ,88.8
2018-01-16T23:00:00Z,21.63 ,88.5
2018-01-16T23:30:00Z,21.33 ,87.7
2018-01-17T00:00:00Z,21.19 ,87.9
2018-01-17T00:30:00Z,20.67 ,83.7
2018-01-17T01:00:00Z,20.54 ,81.6
2018-01-17T01:30:00Z,20.43 ,79.8
2018-01-17T02:00:00Z,20.52 ,79.9
2018-01-17T02:30:00Z,20.52 ,80.5
2018-01-17T03:00:00Z,20.44 ,79.7
2018-01-17T03:30:00Z,20.35 ,80.7
2018-01-17T04:00:00Z,20.25 ,81.9
2018-01-17T04:30:00Z,20.11 ,83.3
2018-01-17T05:00:00Z,19.96 ,83.6
2018-01-17T05:30:00Z,19.83 ,81.6
2018-01-17T06:00:00Z,19.70 ,81.3
2018-01-17T06:30:00Z,19.61 ,81.6
2018-01-17T07:00:00Z,19.38 ,83
2018-01-17T07:30:00Z,19.30 ,82.9
2018-01-17T08:00:00Z,19.15 ,84.2
2018-01-17T08:30:00Z,19.06 ,84.3
2018-01-17T09:00:00Z,18.97 ,84.5
2018-01-17T09:30:00Z,18.78 ,85.8
2018-01-17T10:00:00Z,18.66 ,86.3
2018-01-17T10:30:00Z,18.63 ,86.4
2018-01-17T11:00:00Z,18.58 ,86.3
2018-01-17T11:30:00Z,18.49 ,85.9
2018-01-17T12:00:00Z,18.48 ,85.2
2018-01-17T12:30:00Z,18.24 ,86.6
2018-01-17T13:00:00Z,17.88 ,87
2018-01-17T13:30:00Z,17.57 ,86.8
2018-01-17T14:00:00Z,17.31 ,87.2
2018-01-17T14:30:00Z,17.08 ,85.7
2018-01-17T15:00:00Z,16.95 ,84.7
2018-01-17T15:30:00Z,16.96 ,81.5
2018-01-17T16:00:00Z,17.48 ,81.5
2018-01-17T16:30:00Z,17.78 ,78.5
2018-01-17T17:00:00Z,17.17 ,78
2018-01-17T17:30:00Z,16.97 ,75.3
2018-01-17T18:00:00Z,17.04 ,75.4
2018-01-17T18:30:00Z,17.70 ,73.8
2018-01-17T19:00:00Z,17.76 ,73.6
2018-01-17T19:30:00Z,17.59 ,71.1
2018-01-17T20:00:00Z,17.33 ,70.9
2018-01-17T20:30:00Z,17.15 ,71.6
2018-01-17T21:00:00Z,17.23 ,71.8
2018-01-17T21:30:00Z,17.34 ,74.6
2018-01-17T22:00:00Z,17.51 ,76.3
2018-01-17T22:30:00Z,17.72 ,77.6
2018-01-17T23:00:00Z,17.55 ,78.3
2018-01-17T23:30:00Z,17.60 ,78
2018-01-18T00:00:00Z,17.46 ,78.7
2018-01-18T00:30:00Z,17.24 ,79.1
2018-01-18T01:00:00Z,17.19 ,79.6
2018-01-18T01:30:00Z,17.11 ,79.9
2018-01-18T02:00:00Z,17.30 ,80.7
2018-01-18T02:30:00Z,17.52 ,81.2
2018-01-18T03:00:00Z,17.65 ,81.3
2018-01-18T03:30:00Z,17.67 ,82.6
2018-01-18T04:00:00Z,17.70 ,83
2018-01-18T04:30:00Z,17.73 ,83.3
2018-01-18T05:00:00Z,17.66 ,84
2018-01-18T05:30:00Z,17.64 ,84.3333359
2018-01-18T06:00:00Z,17.59 ,84.8
2018-01-18T06:30:00Z,17.54 ,85.2
2018-01-18T07:00:00Z,17.52 ,85.4
2018-01-18T07:30:00Z,17.53 ,85.3
2018-01-18T08:00:00Z,17.60 ,85.4
2018-01-18T08:30:00Z,17.58 ,85.5
2018-01-18T09:00:00Z,17.60 ,85.6
2018-01-18T09:30:00Z,17.60 ,85.6
2018-01-18T10:00:00Z,17.62 ,85.6
2018-01-18T10:30:00Z,17.65 ,85.8
2018-01-18T11:00:00Z,17.65 ,85.8
2018-01-18T11:30:00Z,17.65 ,84.8
2018-01-18T12:00:00Z,17.71 ,84
2018-01-18T12:30:00Z,17.59 ,83.5
2018-01-18T13:00:00Z,17.32 ,81.9
2018-01-18T13:30:00Z,17.04 ,79.8
2018-01-18T14:00:00Z,16.97 ,77.5
2018-01-18T14:30:00Z,17.17 ,76.1
2018-01-18T15:00:00Z,17.02 ,74.4
2018-01-18T15:30:00Z,18.48 ,73
2018-01-18T16:00:00Z,18.15 ,70.8
2018-01-18T16:30:00Z,17.80 ,68.1
2018-01-18T17:00:00Z,18.08 ,65.9
2018-01-18T17:30:00Z,18.53 ,64.1
2018-01-18T18:00:00Z,18.48 ,64
2018-01-18T18:30:00Z,17.74 ,62.5
2018-01-18T19:00:00Z,17.28 ,60.7
2018-01-18T19:30:00Z,17.17 ,58.8
2018-01-18T20:00:00Z,17.99 ,58.3
2018-01-18T20:30:00Z,18.56 ,56.6
2018-01-18T21:00:00Z,18.42 ,56.4
2018-01-18T21:30:00Z,17.97 ,56.7
2018-01-18T22:00:00Z,18.29 ,56.9
2018-01-18T22:30:00Z,18.85 ,58.2
2018-01-18T23:00:00Z,18.93 ,59.5
2018-01-18T23:30:00Z,19.11 ,59.6
2018-01-19T00:00:00Z,19.22 ,60
2018-01-19T00:30:00Z,19.06 ,60.5
2018-01-19T01:00:00Z,19.04 ,61.8
2018-01-19T01:30:00Z,18.83 ,62.5
2018-01-19T02:00:00Z,19.01 ,62.7
2018-01-19T02:30:00Z,18.69 ,62.7
2018-01-19T03:00:00Z,18.55 ,63.2
2018-01-19T03:30:00Z,18.61 ,63.1
2018-01-19T04:00:00Z,18.65 ,63.2
2018-01-19T04:30:00Z,18.66 ,62.7
2018-01-19T05:00:00Z,18.65 ,62
2018-01-19T05:30:00Z,18.62 ,62.3
2018-01-19T06:00:00Z,18.61 ,62.3
2018-01-19T06:30:00Z,18.60 ,62.1
2018-01-19T07:00:00Z,18.57 ,62.3
2018-01-19T07:30:00Z,18.53 ,62.6
2018-01-19T08:00:00Z,18.55 ,62.9
2018-01-19T08:30:00Z,18.53 ,63.7
2018-01-19T09:00:00Z,18.48 ,64.2
2018-01-19T09:30:00Z,18.50 ,64.4
2018-01-19T10:00:00Z,18.48 ,64.8
2018-01-19T10:30:00Z,18.44 ,65.7
2018-01-19T11:00:00Z,18.34 ,66.2
2018-01-19T11:30:00Z,18.41 ,66
2018-01-19T12:00:00Z,18.46 ,66.3
2018-01-19T12:30:00Z,18.37 ,66.8
2018-01-19T13:00:00Z,18.11 ,66.6
2018-01-19T13:30:00Z,17.84 ,65.2
2018-01-19T14:00:00Z,17.69 ,63.3
2018-01-19T14:30:00Z,17.53 ,61.4
2018-01-19T15:00:00Z,17.50 ,59.7
2018-01-19T15:30:00Z,17.59 ,58.2
2018-01-19T16:00:00Z,17.73 ,57
2018-01-19T16:30:00Z,17.83 ,55.5
2018-01-19T17:00:00Z,17.92 ,53.8
2018-01-19T17:30:00Z,18.11 ,52.8
2018-01-19T18:00:00Z,18.48 ,51.7
2018-01-19T18:30:00Z,18.74 ,50.1
2018-01-19T19:00:00Z,18.87 ,48.7
2018-01-19T19:30:00Z,19.07 ,47.7
2018-01-19T20:00:00Z,19.08 ,46
2018-01-19T20:30:00Z,19.23 ,46.2
2018-01-19T21:00:00Z,19.31 ,46.5
2018-01-19T21:30:00Z,19.38 ,48
2018-01-19T22:00:00Z,19.60 ,49
2018-01-19T22:30:00Z,19.82 ,51.1
2018-01-19T23:00:00Z,19.88 ,52.514286
2018-01-19T23:30:00Z,19.83 ,53.8
2018-01-20T00:00:00Z,19.75 ,55.0857124
2018-01-20T00:30:00Z,19.68 ,55.8
2018-01-20T01:00:00Z,19.61 ,57
2018-01-20T01:30:00Z,19.62 ,57.7
2018-01-20T02:00:00Z,19.77 ,58.4
2018-01-20T02:30:00Z,19.85 ,58.2
2018-01-20T03:00:00Z,19.95 ,58.1
2018-01-20T03:30:00Z,20.02 ,56.8
2018-01-20T04:00:00Z,20.12 ,55.5
2018-01-20T04:30:00Z,20.17 ,56.014286
2018-01-20T05:00:00Z,20.22 ,55.4
2018-01-20T05:30:00Z,20.27 ,55.4
2018-01-20T06:00:00Z,20.25 ,54.8
2018-01-20T06:30:00Z,20.23 ,54.1
2018-01-20T07:00:00Z,20.47 ,54.8
2018-01-20T07:30:00Z,20.76 ,56.6
2018-01-20T08:00:00Z,20.75 ,58.6
2018-01-20T08:30:00Z,20.75 ,59
2018-01-20T09:00:00Z,20.75 ,59.9
2018-01-20T09:30:00Z,20.73 ,60.7
2018-01-20T10:00:00Z,20.71 ,61.7
2018-01-20T10:30:00Z,20.72 ,62.6
2018-01-20T11:00:00Z,20.78 ,63
2018-01-20T11:30:00Z,20.78 ,64
2018-01-20T12:00:00Z,20.80 ,64.9
2018-01-20T12:30:00Z,20.82 ,65.6
2018-01-20T13:00:00Z,20.88 ,65.7
2018-01-20T13:30:00Z,20.93 ,65
2018-01-20T14:00:00Z,20.85 ,63.9
2018-01-20T14:30:00Z,20.42 ,62.6
2018-01-20T15:00:00Z,20.40 ,62
2018-01-20T15:30:00Z,20.45 ,61
2018-01-20T16:00:00Z,20.57 ,60
2018-01-20T16:30:00Z,20.72 ,59.7
2018-01-20T17:00:00Z,20.82 ,58.4
2018-01-20T17:30:00Z,20.95 ,57.9
2018-01-20T18:00:00Z,21.16 ,57.1
2018-01-20T18:30:00Z,21.40 ,56
2018-01-20T19:00:00Z,21.51 ,55.5
2018-01-20T19:30:00Z,21.63 ,55
2018-01-20T20:00:00Z,21.70 ,54.6
2018-01-20T20:30:00Z,21.81 ,54.1
2018-01-20T21:00:00Z,21.85 ,55.3
2018-01-20T21:30:00Z,21.93 ,56.9
2018-01-20T22:00:00Z,22.13 ,58.9
2018-01-20T22:30:00Z,22.34 ,60.1
2018-01-20T23:00:00Z,22.50 ,61.3
2018-01-20T23:30:00Z,22.67 ,62.8
2018-01-21T00:00:00Z,22.91 ,64.3
2018-01-21T00:30:00Z,23.10 ,65.6
2018-01-21T01:00:00Z,23.35 ,65.3
2018-01-21T01:30:00Z,23.47 ,65.5
2018-01-21T02:00:00Z,23.70 ,66.5
2018-01-21T02:30:00Z,23.83 ,67.8
2018-01-21T03:00:00Z,23.99 ,68.5
2018-01-21T03:30:00Z,24.08 ,69.6
2018-01-21T04:00:00Z,24.15 ,70
2018-01-21T04:30:00Z,24.15 ,70.3
2018-01-21T05:00:00Z,24.13 ,71.8
2018-01-21T05:30:00Z,24.15 ,73.8
2018-01-21T06:00:00Z,24.12 ,75.8
2018-01-21T06:30:00Z,24.13 ,76.4
2018-01-21T07:00:00Z,24.18 ,77.7
2018-01-21T07:30:00Z,24.23 ,78.8
2018-01-21T08:00:00Z,24.25 ,80
2018-01-21T08:30:00Z,24.36 ,81.2
2018-01-21T09:00:00Z,24.46 ,84.9
2018-01-21T09:30:00Z,24.58 ,91.2
2018-01-21T10:00:00Z,24.76 ,94.4
2018-01-21T10:30:00Z,24.91 ,95.7
2018-01-21T11:00:00Z,25.12 ,96.4
2018-01-21T11:30:00Z,25.35 ,96.9
2018-01-21T12:00:00Z,25.52 ,97.5
2018-01-21T12:30:00Z,25.71 ,97.5
2018-01-21T13:00:00Z,25.84 ,97.7
2018-01-21T13:30:00Z,26.14 ,98
2018-01-21T14:00:00Z,26.12 ,98.2
2018-01-21T14:30:00Z,25.75 ,97.9
2018-01-21T15:00:00Z,25.79 ,97
2018-01-21T15:30:00Z,26.04 ,95.2
2018-01-21T16:00:00Z,26.29 ,94.7
2018-01-21T16:30:00Z,26.48 ,93.8
2018-01-21T17:00:00Z,26.61 ,91.9
2018-01-21T17:30:00Z,26.87 ,88.5
2018-01-21T18:00:00Z,27.03 ,85.1
2018-01-21T18:30:00Z,27.12 ,82.1
2018-01-21T19:00:00Z,27.29 ,80.7
2018-01-21T19:30:00Z,27.44 ,79.4
2018-01-21T20:00:00Z,27.73 ,79.3
2018-01-21T20:30:00Z,28.05 ,79.7
2018-01-21T21:00:00Z,28.30 ,79.6
2018-01-21T21:30:00Z,28.59 ,80.4
2018-01-21T22:00:00Z,28.88 ,81.4
2018-01-21T22:30:00Z,29.11 ,84.2
2018-01-21T23:00:00Z,29.35 ,84.5
2018-01-21T23:30:00Z,29.49 ,84.8
2018-01-22T00:00:00Z,29.72 ,86.8
2018-01-22T00:30:00Z,29.99 ,89.6
2018-01-22T01:00:00Z,30.09 ,91.4
2018-01-22T01:30:00Z,30.24 ,92.9
2018-01-22T02:00:00Z,30.41 ,93.8
2018-01-22T02:30:00Z,30.61 ,93.6
2018-01-22T03:00:00Z,30.79 ,94
2018-01-22T03:30:00Z,30.92 ,92.4
2018-01-22T04:00:00Z,31.05 ,92.2
2018-01-22T04:30:00Z,31.19 ,91.9
2018-01-22T05:00:00Z,31.26 ,91.8
2018-01-22T05:30:00Z,31.34 ,91.9
2018-01-22T06:00:00Z,31.40 ,93
2018-01-22T06:30:00Z,31.54 ,93.7
2018-01-22T07:00:00Z,31.57 ,92.9
2018-01-22T07:30:00Z,31.66 ,92.8
2018-01-22T08:00:00Z,31.70 ,92.4
2018-01-22T08:30:00Z,31.72 ,92.6
2018-01-22T09:00:00Z,31.72 ,91.5
2018-01-22T09:30:00Z,31.80 ,92.4
2018-01-22T10:00:00Z,31.78 ,92.7
2018-01-22T10:30:00Z,31.90 ,93.1
2018-01-22T11:00:00Z,32.02 ,92.5
2018-01-22T11:30:00Z,32.12 ,94.4
2018-01-22T12:00:00Z,32.30 ,96.3
2018-01-22T12:30:00Z,32.33 ,96.2
2018-01-22T13:00:00Z,32.41 ,96.7
2018-01-22T13:30:00Z,32.42 ,96.2
2018-01-22T14:00:00Z,32.53 ,94.5222244
2018-01-22T14:30:00Z,32.50 ,92.78889
2018-01-22T15:00:00Z,32.59 ,90.1
2018-01-22T15:30:00Z,33.12 ,86
2018-01-22T16:00:00Z,33.79 ,81.8
2018-01-22T16:30:00Z,33.85 ,77.9
2018-01-22T17:00:00Z,33.75 ,74.3
2018-01-22T17:30:00Z,33.34 ,69.9
2018-01-22T18:00:00Z,34.00 ,66.2
2018-01-22T18:30:00Z,33.81 ,62.3
2018-01-22T19:00:00Z,33.94 ,60.3
2018-01-22T19:30:00Z,33.83 ,58.2
2018-01-22T20:00:00Z,33.79 ,58.8
2018-01-22T20:30:00Z,33.55 ,58.8
2018-01-22T21:00:00Z,33.49 ,59.9
2018-01-22T21:30:00Z,33.59 ,63.2
2018-01-22T22:00:00Z,33.72 ,62.2
2018-01-22T22:30:00Z,33.84 ,65.4
2018-01-22T23:00:00Z,34.12 ,60.7
2018-01-22T23:30:00Z,34.26 ,62.4
2018-01-23T00:00:00Z,34.33 ,62.4
2018-01-23T00:30:00Z,34.44 ,59.5
2018-01-23T01:00:00Z,34.51 ,58.2
2018-01-23T01:30:00Z,34.52 ,63.6
2018-01-23T02:00:00Z,34.49 ,67.4
2018-01-23T02:30:00Z,34.59 ,66.8
2018-01-23T03:00:00Z,34.59 ,66
2018-01-23T03:30:00Z,34.63 ,64.8
2018-01-23T04:00:00Z,34.66 ,65.3
2018-01-23T04:30:00Z,34.57 ,67.3
2018-01-23T05:00:00Z,34.41 ,67.57693
2018-01-23T05:30:00Z,34.41 ,68.40769
2018-01-23T06:00:00Z,34.42 ,69.8
2018-01-23T06:30:00Z,34.48 ,70.2
2018-01-23T07:00:00Z,34.58 ,71.1
2018-01-23T07:30:00Z,34.58 ,76.9
2018-01-23T08:00:00Z,35.27 ,86.1
2018-01-23T08:30:00Z,35.46 ,89
2018-01-23T09:00:00Z,35.70 ,91.5
2018-01-23T09:30:00Z,36.37 ,93.4
2018-01-23T10:00:00Z,36.41 ,94.8
2018-01-23T10:30:00Z,36.52 ,95.8
2018-01-23T11:00:00Z,36.74 ,96.3
2018-01-23T11:30:00Z,36.84 ,92.9
2018-01-23T12:00:00Z,37.12 ,87.4
2018-01-23T12:30:00Z,37.23 ,83.2
2018-01-23T13:00:00Z,37.10 ,74.3
2018-01-23T13:30:00Z,36.94 ,70.4
2018-01-23T14:00:00Z,37.03 ,66.9
2018-01-23T14:30:00Z,36.61 ,67.5
2018-01-23T15:00:00Z,35.71 ,64.2
2018-01-23T15:30:00Z,35.63 ,60.3
2018-01-23T16:00:00Z,35.14 ,58.9
2018-01-23T16:30:00Z,34.37 ,65.9
2018-01-23T17:00:00Z,33.32 ,74.4
2018-01-23T17:30:00Z,33.15 ,71.3
2018-01-23T18:00:00Z,32.40 ,73
2018-01-23T18:30:00Z,31.57 ,69
2018-01-23T19:00:00Z,31.27 ,66.5
2018-01-23T19:30:00Z,30.89 ,65.1
2018-01-23T20:00:00Z,30.76 ,68.5
2018-01-23T20:30:00Z,30.27 ,66.8
2018-01-23T21:00:00Z,29.98 ,66.1
2018-01-23T21:30:00Z,29.32 ,67.9
2018-01-23T22:00:00Z,29.23 ,69.7
2018-01-23T22:30:00Z,29.09 ,74
2018-01-23T23:00:00Z,29.10 ,78.5
2018-01-23T23:30:00Z,29.12 ,85.3
2018-01-24T00:00:00Z,29.08 ,86.8
2018-01-24T00:30:00Z,29.15 ,85.7
2018-01-24T01:00:00Z,29.20 ,84.9
2018-01-24T01:30:00Z,29.30 ,80.8
2018-01-24T02:00:00Z,29.31 ,81.8
2018-01-24T02:30:00Z,29.28 ,80.9
2018-01-24T03:00:00Z,29.36 ,85
2018-01-24T03:30:00Z,29.40 ,80.3
2018-01-24T04:00:00Z,29.38 ,82.8
2018-01-24T04:30:00Z,29.33 ,83.2
2018-01-24T05:00:00Z,29.21 ,81.6
2018-01-24T05:30:00Z,29.14 ,80.1
2018-01-24T06:00:00Z,29.01 ,78.6
2018-01-24T06:30:00Z,28.79 ,79.6
2018-01-24T07:00:00Z,28.65 ,77.4
2018-01-24T07:30:00Z,28.46 ,75.9
2018-01-24T08:00:00Z,28.24 ,76.7
2018-01-24T08:30:00Z,28.02 ,78.8
2018-01-24T09:00:00Z,27.84 ,81.3
2018-01-24T09:30:00Z,27.67 ,80.8
2018-01-24T10:00:00Z,27.56 ,80.3
2018-01-24T10:30:00Z,27.47 ,81.2
2018-01-24T11:00:00Z,27.32 ,82.5
2018-01-24T11:30:00Z,27.21 ,82.9
2018-01-24T12:00:00Z,27.25 ,84.9
2018-01-24T12:30:00Z,26.87 ,84.6
2018-01-24T13:00:00Z,26.29 ,82.5
2018-01-24T13:30:00Z,25.71 ,80.7
2018-01-24T14:00:00Z,25.51 ,83.8
2018-01-24T14:30:00Z,25.98 ,82.7
2018-01-24T15:00:00Z,25.71 ,78.2
