DT,HDD,CDD
2018-04-26T12:00:00Z,"3.9716382,",0
2018-04-26T12:30:00Z,"-0.0000105,",0
2018-04-26T13:00:00Z,"-0.00000418,",0
2018-04-26T13:30:00Z,"-0.00000147,",0
2018-04-26T14:00:00Z,"-0.000000543,",0
2018-04-26T14:30:00Z,"-0.00000116,",0
2018-04-26T15:00:00Z,"-0.0000011,",0
2018-04-26T15:30:00Z,"-0.00000105,",0
2018-04-26T16:00:00Z,"-0.00000145,",0
2018-04-26T16:30:00Z,"0.00445771,",0
2018-04-26T17:00:00Z,"0.00000274,",0
2018-04-26T17:30:00Z,"0.00000357,",0
2018-04-26T18:00:00Z,"0.00000385,",0
2018-04-26T18:30:00Z,"0.00000388,",0
2018-04-26T19:00:00Z,"0.00000315,",0
2018-04-26T19:30:00Z,"0.0000024,",0
2018-04-26T20:00:00Z,"0.005064383,",0
2018-04-26T20:30:00Z,"0.0000018,",0
2018-04-26T21:00:00Z,"0.0000017,",0
2018-04-26T21:30:00Z,"0.0000015,",0
2018-04-26T22:00:00Z,"0.00000137,",0
2018-04-26T22:30:00Z,"0.003297123,",0
2018-04-26T23:00:00Z,"0.002927847,",0
2018-04-26T23:30:00Z,"0.002664077,",0
2018-04-27T00:00:00Z,"0.000000986,",0
2018-04-27T00:30:00Z,"0.000000956,",0
2018-04-27T01:00:00Z,"0.000000945,",0
2018-04-27T01:30:00Z,"0.000000915,",0
2018-04-27T02:00:00Z,"0.000000885,",0
2018-04-27T02:30:00Z,"0.000000885,",0
2018-04-27T03:00:00Z,"0.000000855,",0
2018-04-27T03:30:00Z,"0.000000855,",0
2018-04-27T04:00:00Z,"0.000000835,",0
2018-04-27T04:30:00Z,"0.000000825,",0
2018-04-27T05:00:00Z,"0.00216291,",0
2018-04-27T05:30:00Z,"0.000000825,",0
2018-04-27T06:00:00Z,"0.002215663,",0
2018-04-27T06:30:00Z,"0.000000845,",0
2018-04-27T07:00:00Z,"0.000000885,",0
2018-04-27T07:30:00Z,"0.000000905,",0
2018-04-27T08:00:00Z,"0.002532192,",0
2018-04-27T08:30:00Z,"0.00000121,",0
2018-04-27T09:00:00Z,"0.003613647,",0
2018-04-27T09:30:00Z,"0.00000193,",0
2018-04-27T10:00:00Z,"0.00000303,",0
2018-04-27T10:30:00Z,"0.00000296,",0
2018-04-27T11:00:00Z,"0.00000195,",0
2018-04-27T11:30:00Z,"0.00000164,",0
2018-04-27T12:00:00Z,"0.00000149,",0
2018-04-27T12:30:00Z,"0.00000118,",0
2018-04-27T13:00:00Z,"0.0000012,",0
2018-04-27T13:30:00Z,"0.003006974,",0
2018-04-27T14:00:00Z,"0.00000114,",0
2018-04-27T14:30:00Z,"0.00000129,",0
2018-04-27T15:00:00Z,"0.0000013,",0
2018-04-27T15:30:00Z,"0.003613647,",0
2018-04-27T16:00:00Z,"0.00000138,",0
2018-04-27T16:30:00Z,"0.00000135,",0
2018-04-27T17:00:00Z,"0.00000134,",0
2018-04-27T17:30:00Z,"0.00000126,",0
2018-04-27T18:00:00Z,"0.00000121,",0
2018-04-27T18:30:00Z,"0.002954221,",0
2018-04-27T19:00:00Z,"0.00000102,",0
2018-04-27T19:30:00Z,"0.000000895,",0
2018-04-27T20:00:00Z,"0.000000795,",0
2018-04-27T20:30:00Z,"0.000000714,",0
2018-04-27T21:00:00Z,"0.000000634,",0
2018-04-27T21:30:00Z,"0.000000573,",0
2018-04-27T22:00:00Z,"0.000000503,",0
2018-04-27T22:30:00Z,"0.00121334,",0
2018-04-27T23:00:00Z,"0.000000412,",0
2018-04-27T23:30:00Z,"0.000000362,",0
2018-04-28T00:00:00Z,"0.000000352,",0
2018-04-28T00:30:00Z,"0.000923196,",0
2018-04-28T01:00:00Z,"0.000000362,",0
2018-04-28T01:30:00Z,"0.000000372,",0
2018-04-28T02:00:00Z,"0.000975949,",0
2018-04-28T02:30:00Z,"0.001055081,",0
2018-04-28T03:00:00Z,"0.000000392,",0
2018-04-28T03:30:00Z,"0.001055081,",0
2018-04-28T04:00:00Z,"0.001081455,",0
2018-04-28T04:30:00Z,"0.001134208,",0
2018-04-28T05:00:00Z,"0.001134208,",0
2018-04-28T05:30:00Z,"0.000000473,",0
2018-04-28T06:00:00Z,"0.000000493,",0
2018-04-28T06:30:00Z,"0.001397978,",0
2018-04-28T07:00:00Z,"0.001424357,",0
2018-04-28T07:30:00Z,"0.00150349,",0
2018-04-28T08:00:00Z,"0.000000583,",0
2018-04-28T08:30:00Z,"0.000000624,",0
2018-04-28T09:00:00Z,"0.000000644,",0
2018-04-28T09:30:00Z,"0.001714507,",0
2018-04-28T10:00:00Z,"0.001820013,",0
2018-04-28T10:30:00Z,"0.000000704,",0
2018-04-28T11:00:00Z,"0.000000724,",0
2018-04-28T11:30:00Z,"0.000000744,",0
2018-04-28T12:00:00Z,"0.000000734,",0
2018-04-28T12:30:00Z,"0.000000744,",0
2018-04-28T13:00:00Z,"0.000000714,",0
2018-04-28T13:30:00Z,"0.000000704,",0
2018-04-28T14:00:00Z,"0.000000674,",0
2018-04-28T14:30:00Z,"0.000000634,",0
2018-04-28T15:00:00Z,"0.000000614,",0
2018-04-28T15:30:00Z,"0.00147711,",0
2018-04-28T16:00:00Z,"0.001345225,",0
2018-04-28T16:30:00Z,"0.000000463,",0
2018-04-28T17:00:00Z,"0.000000432,",0
2018-04-28T17:30:00Z,"0.000000422,",0
2018-04-28T18:00:00Z,"0.001107834,",0
2018-04-28T18:30:00Z,"0.000000432,",0
2018-04-28T19:00:00Z,"0.000000396,",0
2018-04-28T19:30:00Z,"0.000000402,",0
2018-04-28T20:00:00Z,"0.000000402,",0
2018-04-28T20:30:00Z,"0.001186966,",0
2018-04-28T21:00:00Z,"0.000000463,",0
2018-04-28T21:30:00Z,"0.000000483,",0
2018-04-28T22:00:00Z,"0.000000523,",0
2018-04-28T22:30:00Z,"0.000000523,",0
2018-04-28T23:00:00Z,"0.000000553,",0
2018-04-28T23:30:00Z,"0.000000563,",0
2018-04-29T00:00:00Z,"0.000000603,",0
2018-04-29T00:30:00Z,"0.001582616,",0
2018-04-29T01:00:00Z,"0.000000603,",0
2018-04-29T01:30:00Z,"0.000000664,",0
2018-04-29T02:00:00Z,"0.000000674,",0
2018-04-29T02:30:00Z,"0.000000734,",0
2018-04-29T03:00:00Z,"0.001978277,",0
2018-04-29T03:30:00Z,"0.000000805,",0
2018-04-29T04:00:00Z,"0.000000855,",0
2018-04-29T04:30:00Z,"0.000000885,",0
2018-04-29T05:00:00Z,"0.000000966,",0
2018-04-29T05:30:00Z,"0.000000996,",0
2018-04-29T06:00:00Z,"0.002822336,",0
2018-04-29T06:30:00Z,"0.00000115,",0
2018-04-29T07:00:00Z,"0.003423676,",0
2018-04-29T07:30:00Z,"0.00000156,",0
2018-04-29T08:00:00Z,"0.00000179,",0
2018-04-29T08:30:00Z,"0.00000273,",0
2018-04-29T09:00:00Z,"0.010260652,",0
2018-04-29T09:30:00Z,"0.00000295,",0
2018-04-29T10:00:00Z,"0.00000214,",0
2018-04-29T10:30:00Z,"0.004325825,",0
2018-04-29T11:00:00Z,"0.00000132,",0
2018-04-29T11:30:00Z,"0.00000135,",0
2018-04-29T12:00:00Z,"-0.7356184,",0
2018-04-29T12:30:00Z,"7.10725451,",0
2018-04-29T13:00:00Z,"3.00681162,",0
2018-04-29T13:30:00Z,"4.74076,",0
2018-04-29T14:00:00Z,"4.773581,",0
2018-04-29T14:30:00Z,"7.09935236,",0
2018-04-29T15:00:00Z,"2.02544618,",0
2018-04-29T15:30:00Z,"4.88796663,",0
2018-04-29T16:00:00Z,"4.591463,",0
2018-04-29T16:30:00Z,"6.61552525,",0
2018-04-29T17:00:00Z,"8.124126,",0
2018-04-29T17:30:00Z,"1.35311949,",0
2018-04-29T18:00:00Z,"-0.000000573,",0
2018-04-29T18:30:00Z,"-0.000000111,",0
2018-04-29T19:00:00Z,"2.01E-08,",0
2018-04-29T19:30:00Z,"0.000000121,",0
2018-04-29T20:00:00Z,"0.000000161,",0
2018-04-29T20:30:00Z,"0.000000262,",0
2018-04-29T21:00:00Z,"0.000000302,",0
2018-04-29T21:30:00Z,"0.000000322,",0
2018-04-29T22:00:00Z,"0.000000332,",0
2018-04-29T22:30:00Z,"0.000000322,",0
2018-04-29T23:00:00Z,"0.000000352,",0
2018-04-29T23:30:00Z,"0.000000392,",0
2018-04-30T00:00:00Z,"0.000000463,",0
2018-04-30T00:30:00Z,"0.000000573,",0
2018-04-30T01:00:00Z,"0.000000754,",0
2018-04-30T01:30:00Z,"0.000000885,",0
2018-04-30T02:00:00Z,"0.00000102,",0
2018-04-30T02:30:00Z,"0.00000105,",0
2018-04-30T03:00:00Z,"0.00000105,",0
2018-04-30T03:30:00Z,"0.00000106,",0
2018-04-30T04:00:00Z,"0.00000115,",0
2018-04-30T04:30:00Z,"0.00000141,",0
2018-04-30T05:00:00Z,"0.00000177,",0
2018-04-30T05:30:00Z,"0.00000283,",0
2018-04-30T06:00:00Z,"0.0000032,",0
2018-04-30T06:30:00Z,"-0.00000501,",0
2018-04-30T07:00:00Z,"-0.00000191,",0
2018-04-30T07:30:00Z,"0.00000347,",0
2018-04-30T08:00:00Z,"-1.23827589,",0
2018-04-30T08:30:00Z,"0.00000576,",0
2018-04-30T09:00:00Z,"0.00000548,",0
2018-04-30T09:30:00Z,"0.00000398,",0
2018-04-30T10:00:00Z,"0.00000344,",0
2018-04-30T10:30:00Z,"0.00000303,",0
2018-04-30T11:00:00Z,"-1.2714479,",0
2018-04-30T11:30:00Z,"66.3638,",0
2018-04-30T12:00:00Z,"40.0647964,",0
2018-04-30T12:30:00Z,"2.53445888,",0
2018-04-30T13:00:00Z,"6.57012224,",0
2018-04-30T13:30:00Z,"-0.00000782,",0
2018-04-30T14:00:00Z,"-0.005738094,",0
2018-04-30T14:30:00Z,"-0.000000457,",0
2018-04-30T15:00:00Z,"0.00000297,",0
2018-04-30T15:30:00Z,"0.00000447,",0
2018-04-30T16:00:00Z,"0.00000599,",0
2018-04-30T16:30:00Z,"0.00000513,",0
2018-04-30T17:00:00Z,"0.00000334,",0
2018-04-30T17:30:00Z,"0.00000259,",0
2018-04-30T18:00:00Z,"0.00000248,",0
2018-04-30T18:30:00Z,"0.00000229,",0
2018-04-30T19:00:00Z,"0.00000208,",0
2018-04-30T19:30:00Z,"0.00000199,",0
2018-04-30T20:00:00Z,"0.00000188,",0
2018-04-30T20:30:00Z,"0.004563222,",0
2018-04-30T21:00:00Z,"0.00000155,",0
2018-04-30T21:30:00Z,"0.00000146,",0
2018-04-30T22:00:00Z,"0.00000132,",0
2018-04-30T22:30:00Z,"0.00000117,",0
2018-04-30T23:00:00Z,"0.00000106,",0
2018-04-30T23:30:00Z,"0.000000933,",0
2018-05-01T00:00:00Z,"0.000000825,",0
2018-05-01T00:30:00Z,"0.000000754,",0
2018-05-01T01:00:00Z,"0.000000684,",0
2018-05-01T01:30:00Z,"0.000000674,",0
2018-05-01T02:00:00Z,"0.000000704,",0
2018-05-01T02:30:00Z,"0.000000684,",0
2018-05-01T03:00:00Z,"0.000000664,",0
2018-05-01T03:30:00Z,"0.000000714,",0
2018-05-01T04:00:00Z,"0.000000724,",0
2018-05-01T04:30:00Z,"0.001978277,",0
2018-05-01T05:00:00Z,"0.000000774,",0
2018-05-01T05:30:00Z,"0.000000795,",0
2018-05-01T06:00:00Z,"0.000000825,",0
2018-05-01T06:30:00Z,"0.002321174,",0
2018-05-01T07:00:00Z,"0.000000945,",0
2018-05-01T07:30:00Z,"0.0000011,",0
2018-05-01T08:00:00Z,"0.00000125,",0
2018-05-01T08:30:00Z,"0.00000148,",0
2018-05-01T09:00:00Z,"0.004589596,",0
2018-05-01T09:30:00Z,"0.00000296,",0
2018-05-01T10:00:00Z,"0.00000279,",0
2018-05-01T10:30:00Z,"0.005217309,",0
2018-05-01T11:00:00Z,"0.004220314,",0
2018-05-01T11:30:00Z,"0.003719158,",0
2018-05-01T12:00:00Z,"0.00000129,",0
2018-05-01T12:30:00Z,"0.0000012,",0
2018-05-01T13:00:00Z,"0.00000116,",0
2018-05-01T13:30:00Z,"0.00000108,",0
2018-05-01T14:00:00Z,"0.00000108,",0
2018-05-01T14:30:00Z,"0.002637698,",0
2018-05-01T15:00:00Z,"0.000000905,",0
2018-05-01T15:30:00Z,"0.000000774,",0
2018-05-01T16:00:00Z,"0.000844226,",0
2018-05-01T16:30:00Z,"0.000659552,",0
2018-05-01T17:00:00Z,"0.000474876,",0
2018-05-01T17:30:00Z,"0.000382539,",0
2018-05-01T18:00:00Z,"0.000237439,",0
2018-05-01T18:30:00Z,"0.000171481,",0
2018-05-01T19:00:00Z,"0.0000528,",0
2018-05-01T19:30:00Z,"-0.0000528,",0
2018-05-01T20:00:00Z,"-0.000118721,",0
2018-05-01T20:30:00Z,"-0.000158292,",0
2018-05-01T21:00:00Z,"-0.000197866,",0
2018-05-01T21:30:00Z,"-0.000224247,",0
2018-05-01T22:00:00Z,"-0.000224247,",0
2018-05-01T22:30:00Z,"-0.000197863,",0
2018-05-01T23:00:00Z,"-0.000197866,",0
2018-05-01T23:30:00Z,"-0.000184674,",0
2018-05-02T00:00:00Z,"-0.000171481,",0
2018-05-02T00:30:00Z,"-0.00013191,",0
2018-05-02T01:00:00Z,"-0.0000528,",0
2018-05-02T01:30:00Z,"0.0000132,",0
2018-05-02T02:00:00Z,"0.000105526,",0
2018-05-02T02:30:00Z,"0.00013191,",0
2018-05-02T03:00:00Z,"0.000158292,",0
2018-05-02T03:30:00Z,"0.000197866,",0
2018-05-02T04:00:00Z,"0.000171481,",0
2018-05-02T04:30:00Z,"0.000171484,",0
2018-05-02T05:00:00Z,"0.000184674,",0
2018-05-02T05:30:00Z,"0.000158292,",0
2018-05-02T06:00:00Z,"0.000184674,",0
2018-05-02T06:30:00Z,"0.000184676,",0
2018-05-02T07:00:00Z,"0.000224247,",0
2018-05-02T07:30:00Z,"0.000250629,",0
2018-05-02T08:00:00Z,"0.000263821,",0
2018-05-02T08:30:00Z,"0.000290202,",0
2018-05-02T09:00:00Z,"0.000316587,",0
2018-05-02T09:30:00Z,"0.000342966,",0
2018-05-02T10:00:00Z,"0.00036935,",0
2018-05-02T10:30:00Z,"0.000382539,",0
2018-05-02T11:00:00Z,"0.000408924,",0
2018-05-02T11:30:00Z,"0.000382539,",0
2018-05-02T12:00:00Z,"0.000606787,",0
2018-05-02T12:30:00Z,"0.000778271,",0
2018-05-02T13:00:00Z,"0.000817844,",0
2018-05-02T13:30:00Z,"0.000659552,",0
2018-05-02T14:00:00Z,"0.000474876,",0
2018-05-02T14:30:00Z,"0.00027701,",0
2018-05-02T15:00:00Z,"0.000105529,",0
2018-05-02T15:30:00Z,"-0.000118718,",0
2018-05-02T16:00:00Z,"-0.000211055,",0
2018-05-02T16:30:00Z,"-0.00027701,",0
2018-05-02T17:00:00Z,"-0.000316584,",0
2018-05-02T17:30:00Z,"-0.000303395,",0
2018-05-02T18:00:00Z,"-0.000342966,",0
2018-05-02T18:30:00Z,"-0.000356158,",0
2018-05-02T19:00:00Z,"-0.000342968,",0
2018-05-02T19:30:00Z,"-0.000382539,",0
2018-05-02T20:00:00Z,"-0.000356158,",0
2018-05-02T20:30:00Z,"-0.000329776,",0
2018-05-02T21:00:00Z,"-0.000316584,",0
2018-05-02T21:30:00Z,"-0.000277013,",0
2018-05-02T22:00:00Z,"-0.000224247,",0
2018-05-02T22:30:00Z,"-0.000184674,",0
2018-05-02T23:00:00Z,"-0.00013191,",0
2018-05-02T23:30:00Z,"-0.0000791,",0
2018-05-03T00:00:00Z,"-0.0000528,",0
2018-05-03T00:30:00Z,"-0.0000264,",0
2018-05-03T01:00:00Z,"0.0000132,",0
2018-05-03T01:30:00Z,"0.0000264,",0
2018-05-03T02:00:00Z,"0.0000528,",0
2018-05-03T02:30:00Z,"0.0000396,",0
2018-05-03T03:00:00Z,"0.0000791,",0
2018-05-03T03:30:00Z,"0.0000791,",0
2018-05-03T04:00:00Z,"0.000118721,",0
2018-05-03T04:30:00Z,"0.000105526,",0
2018-05-03T05:00:00Z,"0.000118721,",0
2018-05-03T05:30:00Z,"0.0001451,",0
2018-05-03T06:00:00Z,"0.000145103,",0
2018-05-03T06:30:00Z,"0.000158292,",0
2018-05-03T07:00:00Z,"0.000145103,",0
2018-05-03T07:30:00Z,"0.000158292,",0
2018-05-03T08:00:00Z,"0.000145103,",0
2018-05-03T08:30:00Z,"0.0001451,",0
2018-05-03T09:00:00Z,"0.000118718,",0
2018-05-03T09:30:00Z,"0.000118721,",0
2018-05-03T10:00:00Z,"0.000118721,",0
2018-05-03T10:30:00Z,"0.0000923,",0
2018-05-03T11:00:00Z,"0.0000923,",0
2018-05-03T11:30:00Z,"0.0000791,",0
2018-05-03T12:00:00Z,"0.0000528,",0
2018-05-03T12:30:00Z,"0.0000528,",0
2018-05-03T13:00:00Z,"-2.940532,",0
2018-05-03T13:30:00Z,"2.104484,",0
2018-05-03T14:00:00Z,"1.91143024,",0
2018-05-03T14:30:00Z,"2.104309,",0
2018-05-03T15:00:00Z,"1.91186261,",0
2018-05-03T15:30:00Z,"1.80702412,",0
2018-05-03T16:00:00Z,"1.70456171,",0
2018-05-03T16:30:00Z,"1.90758371,",0
2018-05-03T17:00:00Z,"2.21285129,",0
2018-05-03T17:30:00Z,"2.00806355,",0
2018-05-03T18:00:00Z,"1.91115856,",0
2018-05-03T18:30:00Z,"1.90960336,",0
2018-05-03T19:00:00Z,"1.81343114,",0
2018-05-03T19:30:00Z,"1.80916154,",0
2018-05-03T20:00:00Z,"1.91794288,",0
2018-05-03T20:30:00Z,"2.01096368,",0
2018-05-03T21:00:00Z,"2.11066866,",0
2018-05-03T21:30:00Z,"2.12058687,",0
2018-05-03T22:00:00Z,"2.02345037,",0
2018-05-03T22:30:00Z,"1.8039391,",0
2018-05-03T23:00:00Z,"2.108267,",0
2018-05-03T23:30:00Z,"2.01537442,",0
2018-05-04T00:00:00Z,"2.31679082,",0
2018-05-04T00:30:00Z,"1.91009164,",0
2018-05-04T01:00:00Z,"2.01755524,",0
2018-05-04T01:30:00Z,"2.01070023,",0
2018-05-04T02:00:00Z,"1.89784324,",0
2018-05-04T02:30:00Z,"2.10792136,",0
2018-05-04T03:00:00Z,"2.002746,",0
2018-05-04T03:30:00Z,"2.11168551,",0
2018-05-04T04:00:00Z,"2.21086454,",0
2018-05-04T04:30:00Z,"2.09983253,",0
2018-05-04T05:00:00Z,"2.11094546,",0
2018-05-04T05:30:00Z,"2.09861779,",0
2018-05-04T06:00:00Z,"2.10042548,",0
2018-05-04T06:30:00Z,"2.09764385,",0
2018-05-04T07:00:00Z,"2.39859366,",0
2018-05-04T07:30:00Z,"2.29445148,",0
2018-05-04T08:00:00Z,"2.10423422,",0
2018-05-04T08:30:00Z,"2.00380158,",0
2018-05-04T09:00:00Z,"2.19614768,",0
2018-05-04T09:30:00Z,"2.10499382,",0
2018-05-04T10:00:00Z,"2.00727248,",0
2018-05-04T10:30:00Z,"2.107091,",0
2018-05-04T11:00:00Z,"2.21126,",0
2018-05-04T11:30:00Z,"2.208771,",0
2018-05-04T12:00:00Z,"2.106537,",0
2018-05-04T12:30:00Z,"2.005428,",0
2018-05-04T13:00:00Z,"2.21311474,",0
2018-05-04T13:30:00Z,"2.10266137,",0
2018-05-04T14:00:00Z,"2.01070023,",0
2018-05-04T14:30:00Z,"2.11039472,",0
2018-05-04T15:00:00Z,"2.31039643,",0
2018-05-04T15:30:00Z,"2.19929457,",0
2018-05-04T16:00:00Z,"2.11650372,",0
2018-05-04T16:30:00Z,"2.20683527,",0
2018-05-04T17:00:00Z,"1.91095281,",0
2018-05-04T17:30:00Z,"2.10450554,",0
2018-05-04T18:00:00Z,"2.109647,",0
2018-05-04T18:30:00Z,"2.00318241,",0
2018-05-04T19:00:00Z,"1.81319392,",0
2018-05-04T19:30:00Z,"1.91065753,",0
2018-05-04T20:00:00Z,"1.91316223,",0
2018-05-04T20:30:00Z,"1.70505679,",0
2018-05-04T21:00:00Z,"2.01120853,",0
2018-05-04T21:30:00Z,"1.9102447,",0
2018-05-04T22:00:00Z,"2.213506,",0
2018-05-04T22:30:00Z,"2.11037636,",0
2018-05-04T23:00:00Z,"1.99643052,",0
2018-05-04T23:30:00Z,"1.91266143,",0
2018-05-05T00:00:00Z,"2.00252652,",0
2018-05-05T00:30:00Z,"2.11509824,",0
2018-05-05T01:00:00Z,"2.10596228,",0
2018-05-05T01:30:00Z,"2.21537733,",0
2018-05-05T02:00:00Z,"2.19983387,",0
2018-05-05T02:30:00Z,"2.00991535,",0
2018-05-05T03:00:00Z,"2.10985947,",0
2018-05-05T03:30:00Z,"2.40745282,",0
2018-05-05T04:00:00Z,"2.10341334,",0
2018-05-05T04:30:00Z,"2.21205568,",0
2018-05-05T05:00:00Z,"2.10198569,",0
2018-05-05T05:30:00Z,"2.10852146,",0
2018-05-05T06:00:00Z,"1.90890419,",0
2018-05-05T06:30:00Z,"2.0126102,",0
2018-05-05T07:00:00Z,"2.11249781,",0
2018-05-05T07:30:00Z,"1.99567139,",0
2018-05-05T08:00:00Z,"2.20451522,",0
2018-05-05T08:30:00Z,"2.110115,",0
2018-05-05T09:00:00Z,"2.10459924,",0
2018-05-05T09:30:00Z,"2.00378,",0
2018-05-05T10:00:00Z,"2.19726443,",0
2018-05-05T10:30:00Z,"2.19436431,",0
2018-05-05T11:00:00Z,"2.3044045,",0
2018-05-05T11:30:00Z,"2.19248343,",0
2018-05-05T12:00:00Z,"1.90264213,",0
2018-05-05T12:30:00Z,"2.00094461,",0
2018-05-05T13:00:00Z,"1.9036653,",0
2018-05-05T13:30:00Z,"1.89890611,",0
2018-05-05T14:00:00Z,"1.79895484,",0
2018-05-05T14:30:00Z,"2.20277476,",0
2018-05-05T15:00:00Z,"2.103492,",0
2018-05-05T15:30:00Z,"2.00964546,",0
2018-05-05T16:00:00Z,"2.10620117,",0
2018-05-05T16:30:00Z,"2.002817,",0
2018-05-05T17:00:00Z,"2.00795627,",0
2018-05-05T17:30:00Z,"2.212872,",0
2018-05-05T18:00:00Z,"2.10699177,",0
2018-05-05T18:30:00Z,"1.91143024,",0
2018-05-05T19:00:00Z,"1.90366423,",0
2018-05-05T19:30:00Z,"1.91391385,",0
2018-05-05T20:00:00Z,"2.010318,",0
2018-05-05T20:30:00Z,"2.0142417,",0
2018-05-05T21:00:00Z,"2.0079186,",0
2018-05-05T21:30:00Z,"2.110115,",0
2018-05-05T22:00:00Z,"2.099757,",0
2018-05-05T22:30:00Z,"1.89974427,",0
2018-05-05T23:00:00Z,"2.20657468,",0
2018-05-05T23:30:00Z,"2.1092844,",0
2018-05-06T00:00:00Z,"2.10846615,",0
2018-05-06T00:30:00Z,"2.307961,",0
2018-05-06T01:00:00Z,"2.109002,",0
2018-05-06T01:30:00Z,"1.91085625,",0
2018-05-06T02:00:00Z,"2.10155416,",0
2018-05-06T02:30:00Z,"2.00575328,",0
2018-05-06T03:00:00Z,"2.106453,",0
2018-05-06T03:30:00Z,"2.106516,",0
2018-05-06T04:00:00Z,"2.0062995,",0
2018-05-06T04:30:00Z,"2.10593414,",0
2018-05-06T05:00:00Z,"1.90189075,",0
2018-05-06T05:30:00Z,"2.1018672,",0
2018-05-06T06:00:00Z,"2.18769336,",0
2018-05-06T06:30:00Z,"2.19849133,",0
2018-05-06T07:00:00Z,"2.10764456,",0
2018-05-06T07:30:00Z,"2.202195,",0
2018-05-06T08:00:00Z,"2.29545426,",0
2018-05-06T08:30:00Z,"2.30137253,",0
2018-05-06T09:00:00Z,"2.19552422,",0
2018-05-06T09:30:00Z,"2.102614,",0
2018-05-06T10:00:00Z,"2.20406556,",0
2018-05-06T10:30:00Z,"2.202485,",0
2018-05-06T11:00:00Z,"2.20183015,",0
2018-05-06T11:30:00Z,"2.111776,",0
2018-05-06T12:00:00Z,"2.00120831,",0
2018-05-06T12:30:00Z,"2.108752,",0
2018-05-06T13:00:00Z,"2.202485,",0
2018-05-06T13:30:00Z,"2.10210776,",0
2018-05-06T14:00:00Z,"2.1904726,",0
2018-05-06T14:30:00Z,"2.19922638,",0
2018-05-06T15:00:00Z,"2.10402441,",0
2018-05-06T15:30:00Z,"2.00025415,",0
2018-05-06T16:00:00Z,"2.10955358,",0
2018-05-06T16:30:00Z,"2.09959483,",0
2018-05-06T17:00:00Z,"2.10375834,",0
2018-05-06T17:30:00Z,"2.19812274,",0
2018-05-06T18:00:00Z,"2.09686184,",0
2018-05-06T18:30:00Z,"1.99747455,",0
2018-05-06T19:00:00Z,"2.194852,",0
2018-05-06T19:30:00Z,"2.19970465,",0
2018-05-06T20:00:00Z,"2.00885463,",0
2018-05-06T20:30:00Z,"2.000772,",0
2018-05-06T21:00:00Z,"1.90667117,",0
2018-05-06T21:30:00Z,"1.80059576,",0
2018-05-06T22:00:00Z,"1.90842462,",0
2018-05-06T22:30:00Z,"2.201448,",0
2018-05-06T23:00:00Z,"2.00680065,",0
2018-05-06T23:30:00Z,"2.10222244,",0
2018-05-07T00:00:00Z,"2.092184,",0
2018-05-07T00:30:00Z,"2.19996214,",0
2018-05-07T01:00:00Z,"1.996653,",0
2018-05-07T01:30:00Z,"2.10358667,",0
2018-05-07T02:00:00Z,"2.21215725,",0
2018-05-07T02:30:00Z,"2.20534444,",0
2018-05-07T03:00:00Z,"2.10127544,",0
2018-05-07T03:30:00Z,"2.106516,",0
2018-05-07T04:00:00Z,"2.10570669,",0
2018-05-07T04:30:00Z,"2.060719,",0
2018-05-07T05:00:00Z,"2.09637761,",0
2018-05-07T05:30:00Z,"2.19898534,",0
2018-05-07T06:00:00Z,"2.00700879,",0
2018-05-07T06:30:00Z,"2.0104444,",0
2018-05-07T07:00:00Z,"2.10210776,",0
2018-05-07T07:30:00Z,"2.1015172,",0
2018-05-07T08:00:00Z,"2.20364523,",0
2018-05-07T08:30:00Z,"2.2054646,",0
2018-05-07T09:00:00Z,"2.20886564,",0
2018-05-07T09:30:00Z,"2.102873,",0
2018-05-07T10:00:00Z,"2.1039598,",0
2018-05-07T10:30:00Z,"2.00392222,",0
2018-05-07T11:00:00Z,"2.11469054,",0
2018-05-07T11:30:00Z,"2.11177421,",0
2018-05-07T12:00:00Z,"2.09490967,",0
2018-05-07T12:30:00Z,"2.0132935,",0
2018-05-07T13:00:00Z,"0,",0
2018-05-07T13:30:00Z,"0,",0
2018-05-07T14:00:00Z,"0,",0
2018-05-07T14:30:00Z,"0,",0
2018-05-07T15:00:00Z,"0,",0
2018-05-07T15:30:00Z,"0,",0
2018-05-07T16:00:00Z,"0,",0
2018-05-07T16:30:00Z,"0,",0
2018-05-07T17:00:00Z,"0,",0
2018-05-07T17:30:00Z,"0,",0
2018-05-07T18:00:00Z,"0,",0
2018-05-07T18:30:00Z,"0,",0
2018-05-07T19:00:00Z,"0,",0
2018-05-07T19:30:00Z,"0,",0
2018-05-07T20:00:00Z,"0,",0
2018-05-07T20:30:00Z,"0,",0
2018-05-07T21:00:00Z,"0,",0
2018-05-07T21:30:00Z,"0,",35.86868
2018-05-07T22:00:00Z,"0,",18.7810059
2018-05-07T22:30:00Z,"0,",0
2018-05-07T23:00:00Z,"0,",0
2018-05-07T23:30:00Z,"0,",0
2018-05-08T00:00:00Z,"0,",0
2018-05-08T00:30:00Z,"0,",0
2018-05-08T01:00:00Z,"0,",0
2018-05-08T01:30:00Z,"0,",0
2018-05-08T02:00:00Z,"0,",0
2018-05-08T02:30:00Z,"0,",0
2018-05-08T03:00:00Z,"0,",0
2018-05-08T03:30:00Z,"0,",0
2018-05-08T04:00:00Z,"0,",0
2018-05-08T04:30:00Z,"0,",0
2018-05-08T05:00:00Z,"0,",0
2018-05-08T05:30:00Z,"0,",0
